datetime,footprint (gCO2/kWh),time
2026-01-01 00:00:00,13.45,00:00:00
2026-01-01 00:15:00,13.3,00:15:00
2026-01-01 00:30:00,13.4,00:30:00
2026-01-01 00:45:00,13.47,00:45:00
2026-01-01 01:00:00,14.51,01:00:00
2026-01-01 01:15:00,14.48,01:15:00
2026-01-01 01:30:00,14.35,01:30:00
2026-01-01 01:45:00,14.27,01:45:00
2026-01-01 02:00:00,13.47,02:00:00
2026-01-01 02:15:00,13.6,02:15:00
2026-01-01 02:30:00,13.69,02:30:00
2026-01-01 02:45:00,13.8,02:45:00
2026-01-01 03:00:00,14.35,03:00:00
2026-01-01 03:15:00,14.19,03:15:00
2026-01-01 03:30:00,14.13,03:30:00
2026-01-01 03:45:00,14.06,03:45:00
2026-01-01 04:00:00,14.05,04:00:00
2026-01-01 04:15:00,14.03,04:15:00
2026-01-01 04:30:00,14.02,04:30:00
2026-01-01 04:45:00,14.1,04:45:00
2026-01-01 05:00:00,14.98,05:00:00
2026-01-01 05:15:00,14.97,05:15:00
2026-01-01 05:30:00,15.07,05:30:00
2026-01-01 05:45:00,15.12,05:45:00
2026-01-01 06:00:00,14.85,06:00:00
2026-01-01 06:15:00,14.83,06:15:00
2026-01-01 06:30:00,14.81,06:30:00
2026-01-01 06:45:00,14.77,06:45:00
2026-01-01 07:00:00,14.79,07:00:00
2026-01-01 07:15:00,14.89,07:15:00
2026-01-01 07:30:00,14.83,07:30:00
2026-01-01 07:45:00,14.79,07:45:00
2026-01-01 08:00:00,14.99,08:00:00
2026-01-01 08:15:00,14.95,08:15:00
2026-01-01 08:30:00,14.97,08:30:00
2026-01-01 08:45:00,14.91,08:45:00
2026-01-01 09:00:00,14.88,09:00:00
2026-01-01 09:15:00,14.91,09:15:00
2026-01-01 09:30:00,14.88,09:30:00
2026-01-01 09:45:00,14.9,09:45:00
2026-01-01 10:00:00,13.68,10:00:00
2026-01-01 10:15:00,13.64,10:15:00
2026-01-01 10:30:00,13.38,10:30:00
2026-01-01 10:45:00,13.3,10:45:00
2026-01-01 11:00:00,13.79,11:00:00
2026-01-01 11:15:00,13.54,11:15:00
2026-01-01 11:30:00,13.51,11:30:00
2026-01-01 11:45:00,13.45,11:45:00
2026-01-01 12:00:00,13.35,12:00:00
2026-01-01 12:15:00,13.36,12:15:00
2026-01-01 12:30:00,13.29,12:30:00
2026-01-01 12:45:00,13.35,12:45:00
2026-01-01 13:00:00,13.2,13:00:00
2026-01-01 13:15:00,13.03,13:15:00
2026-01-01 13:30:00,13.11,13:30:00
2026-01-01 13:45:00,13.14,13:45:00
2026-01-01 14:00:00,13.12,14:00:00
2026-01-01 14:15:00,13.13,14:15:00
2026-01-01 14:30:00,13.1,14:30:00
2026-01-01 14:45:00,13.11,14:45:00
2026-01-01 15:00:00,14.03,15:00:00
2026-01-01 15:15:00,13.89,15:15:00
2026-01-01 15:30:00,14.88,15:30:00
2026-01-01 15:45:00,14.81,15:45:00
2026-01-01 16:00:00,14.63,16:00:00
2026-01-01 16:15:00,14.61,16:15:00
2026-01-01 16:30:00,14.51,16:30:00
2026-01-01 16:45:00,14.57,16:45:00
2026-01-01 17:00:00,14.71,17:00:00
2026-01-01 17:15:00,14.65,17:15:00
2026-01-01 17:30:00,14.66,17:30:00
2026-01-01 17:45:00,14.71,17:45:00
2026-01-01 18:00:00,14.65,18:00:00
2026-01-01 18:15:00,14.71,18:15:00
2026-01-01 18:30:00,14.7,18:30:00
2026-01-01 18:45:00,14.78,18:45:00
2026-01-01 19:00:00,14.7,19:00:00
2026-01-01 19:15:00,14.79,19:15:00
2026-01-01 19:30:00,14.85,19:30:00
2026-01-01 19:45:00,14.89,19:45:00
2026-01-01 20:00:00,15.05,20:00:00
2026-01-01 20:15:00,15.06,20:15:00
2026-01-01 20:30:00,15.05,20:30:00
2026-01-01 20:45:00,15.13,20:45:00
2026-01-01 21:00:00,15.34,21:00:00
2026-01-01 21:15:00,15.44,21:15:00
2026-01-01 21:30:00,15.38,21:30:00
2026-01-01 21:45:00,15.41,21:45:00
2026-01-01 22:00:00,15.69,22:00:00
2026-01-01 22:15:00,15.74,22:15:00
2026-01-01 22:30:00,15.82,22:30:00
2026-01-01 22:45:00,15.98,22:45:00
2026-01-01 23:00:00,15.55,23:00:00
2026-01-01 23:15:00,15.59,23:15:00
2026-01-01 23:30:00,15.54,23:30:00
2026-01-01 23:45:00,15.44,23:45:00
2026-01-02 00:00:00,15.65,00:00:00
2026-01-02 00:15:00,15.67,00:15:00
2026-01-02 00:30:00,15.73,00:30:00
2026-01-02 00:45:00,15.64,00:45:00
2026-01-02 01:00:00,15.98,01:00:00
2026-01-02 01:15:00,16.01,01:15:00
2026-01-02 01:30:00,16.05,01:30:00
2026-01-02 01:45:00,16.68,01:45:00
2026-01-02 02:00:00,17.37,02:00:00
2026-01-02 02:15:00,17.33,02:15:00
2026-01-02 02:30:00,17.37,02:30:00
2026-01-02 02:45:00,17.38,02:45:00
2026-01-02 03:00:00,17.3,03:00:00
2026-01-02 03:15:00,17.27,03:15:00
2026-01-02 03:30:00,17.23,03:30:00
2026-01-02 03:45:00,17.13,03:45:00
2026-01-02 04:00:00,16.47,04:00:00
2026-01-02 04:15:00,16.41,04:15:00
2026-01-02 04:30:00,16.4,04:30:00
2026-01-02 04:45:00,16.41,04:45:00
2026-01-02 05:00:00,17.33,05:00:00
2026-01-02 05:15:00,17.09,05:15:00
2026-01-02 05:30:00,16.88,05:30:00
2026-01-02 05:45:00,16.68,05:45:00
2026-01-02 06:00:00,18.0,06:00:00
2026-01-02 06:15:00,18.05,06:15:00
2026-01-02 06:30:00,18.06,06:30:00
2026-01-02 06:45:00,18.13,06:45:00
2026-01-02 07:00:00,19.07,07:00:00
2026-01-02 07:15:00,19.33,07:15:00
2026-01-02 07:30:00,19.32,07:30:00
2026-01-02 07:45:00,19.08,07:45:00
2026-01-02 08:00:00,19.15,08:00:00
2026-01-02 08:15:00,19.25,08:15:00
2026-01-02 08:30:00,19.24,08:30:00
2026-01-02 08:45:00,19.33,08:45:00
2026-01-02 09:00:00,19.54,09:00:00
2026-01-02 09:15:00,19.3,09:15:00
2026-01-02 09:30:00,19.14,09:30:00
2026-01-02 09:45:00,19.39,09:45:00
2026-01-02 10:00:00,19.23,10:00:00
2026-01-02 10:15:00,19.06,10:15:00
2026-01-02 10:30:00,19.19,10:30:00
2026-01-02 10:45:00,19.28,10:45:00
2026-01-02 11:00:00,19.82,11:00:00
2026-01-02 11:15:00,19.81,11:15:00
2026-01-02 11:30:00,19.67,11:30:00
2026-01-02 11:45:00,19.54,11:45:00
2026-01-02 12:00:00,19.56,12:00:00
2026-01-02 12:15:00,19.43,12:15:00
2026-01-02 12:30:00,19.39,12:30:00
2026-01-02 12:45:00,19.46,12:45:00
2026-01-02 13:00:00,19.13,13:00:00
2026-01-02 13:15:00,19.09,13:15:00
2026-01-02 13:30:00,19.04,13:30:00
2026-01-02 13:45:00,19.24,13:45:00
2026-01-02 14:00:00,19.16,14:00:00
2026-01-02 14:15:00,19.27,14:15:00
2026-01-02 14:30:00,19.2,14:30:00
2026-01-02 14:45:00,19.1,14:45:00
2026-01-02 15:00:00,18.6,15:00:00
2026-01-02 15:15:00,18.69,15:15:00
2026-01-02 15:30:00,18.73,15:30:00
2026-01-02 15:45:00,18.64,15:45:00
2026-01-02 16:00:00,18.38,16:00:00
2026-01-02 16:15:00,18.38,16:15:00
2026-01-02 16:30:00,18.39,16:30:00
2026-01-02 17:00:00,18.67,17:00:00
2026-01-02 17:15:00,18.63,17:15:00
2026-01-02 17:30:00,18.57,17:30:00
2026-01-02 17:45:00,18.62,17:45:00
2026-01-02 18:00:00,18.34,18:00:00
2026-01-02 18:15:00,18.19,18:15:00
2026-01-02 18:30:00,18.12,18:30:00
2026-01-02 18:45:00,18.09,18:45:00
2026-01-02 19:00:00,18.05,19:00:00
2026-01-02 19:15:00,17.94,19:15:00
2026-01-02 19:30:00,17.88,19:30:00
2026-01-02 19:45:00,17.88,19:45:00
2026-01-02 20:00:00,17.88,20:00:00
2026-01-02 20:15:00,17.84,20:15:00
2026-01-02 20:30:00,17.85,20:30:00
2026-01-02 20:45:00,17.9,20:45:00
2026-01-02 21:00:00,17.72,21:00:00
2026-01-02 21:15:00,17.65,21:15:00
2026-01-02 21:30:00,17.71,21:30:00
2026-01-02 21:45:00,17.86,21:45:00
2026-01-02 22:00:00,16.93,22:00:00
2026-01-02 22:15:00,16.72,22:15:00
2026-01-02 22:30:00,16.7,22:30:00
2026-01-02 22:45:00,16.7,22:45:00
2026-01-02 23:00:00,14.74,23:00:00
2026-01-02 23:15:00,14.82,23:15:00
2026-01-02 23:30:00,14.87,23:30:00
2026-01-02 23:45:00,14.83,23:45:00
2026-01-03 00:00:00,15.09,00:00:00
2026-01-03 00:15:00,15.1,00:15:00
2026-01-03 00:30:00,15.09,00:30:00
2026-01-03 00:45:00,15.05,00:45:00
2026-01-03 01:00:00,14.96,01:00:00
2026-01-03 01:15:00,14.94,01:15:00
2026-01-03 01:30:00,14.95,01:30:00
2026-01-03 01:45:00,15.01,01:45:00
2026-01-03 02:00:00,14.9,02:00:00
2026-01-03 02:15:00,14.98,02:15:00
2026-01-03 02:30:00,15.08,02:30:00
2026-01-03 02:45:00,15.09,02:45:00
2026-01-03 03:00:00,14.95,03:00:00
2026-01-03 03:15:00,14.9,03:15:00
2026-01-03 03:30:00,14.83,03:30:00
2026-01-03 03:45:00,14.72,03:45:00
2026-01-03 04:00:00,14.96,04:00:00
2026-01-03 04:15:00,14.99,04:15:00
2026-01-03 04:30:00,14.97,04:30:00
2026-01-03 04:45:00,14.94,04:45:00
2026-01-03 05:00:00,15.21,05:00:00
2026-01-03 05:15:00,15.31,05:15:00
2026-01-03 05:30:00,15.36,05:30:00
2026-01-03 05:45:00,15.44,05:45:00
2026-01-03 06:00:00,16.26,06:00:00
2026-01-03 06:15:00,16.42,06:15:00
2026-01-03 06:30:00,16.35,06:30:00
2026-01-03 06:45:00,16.4,06:45:00
2026-01-03 07:00:00,18.27,07:00:00
2026-01-03 07:15:00,18.38,07:15:00
2026-01-03 07:30:00,18.37,07:30:00
2026-01-03 07:45:00,18.35,07:45:00
2026-01-03 08:00:00,19.94,08:00:00
2026-01-03 08:15:00,20.01,08:15:00
2026-01-03 08:30:00,19.96,08:30:00
2026-01-03 08:45:00,19.93,08:45:00
2026-01-03 09:00:00,19.59,09:00:00
2026-01-03 09:15:00,19.59,09:15:00
2026-01-03 09:30:00,19.68,09:30:00
2026-01-03 09:45:00,19.74,09:45:00
2026-01-03 10:00:00,20.66,10:00:00
2026-01-03 10:15:00,20.54,10:15:00
2026-01-03 10:30:00,20.55,10:30:00
2026-01-03 10:45:00,20.66,10:45:00
2026-01-03 11:00:00,20.8,11:00:00
2026-01-03 11:15:00,20.74,11:15:00
2026-01-03 11:30:00,20.65,11:30:00
2026-01-03 11:45:00,20.63,11:45:00
2026-01-03 12:00:00,21.42,12:00:00
2026-01-03 12:15:00,21.4,12:15:00
2026-01-03 12:30:00,21.38,12:30:00
2026-01-03 12:45:00,21.38,12:45:00
2026-01-03 13:00:00,21.44,13:00:00
2026-01-03 13:15:00,21.34,13:15:00
2026-01-03 13:30:00,21.31,13:30:00
2026-01-03 13:45:00,21.34,13:45:00
2026-01-03 14:00:00,21.62,14:00:00
2026-01-03 14:15:00,21.57,14:15:00
2026-01-03 14:30:00,21.5,14:30:00
2026-01-03 14:45:00,21.51,14:45:00
2026-01-03 15:00:00,21.79,15:00:00
2026-01-03 15:15:00,21.81,15:15:00
2026-01-03 15:30:00,21.83,15:30:00
2026-01-03 15:45:00,21.55,15:45:00
2026-01-03 16:00:00,21.59,16:00:00
2026-01-03 16:15:00,21.57,16:15:00
2026-01-03 16:30:00,21.6,16:30:00
2026-01-03 16:45:00,21.65,16:45:00
2026-01-03 17:00:00,21.71,17:00:00
2026-01-03 17:15:00,21.55,17:15:00
2026-01-03 17:30:00,21.61,17:30:00
2026-01-03 17:45:00,21.53,17:45:00
2026-01-03 18:00:00,21.54,18:00:00
2026-01-03 18:15:00,21.52,18:15:00
2026-01-03 18:30:00,21.44,18:30:00
2026-01-03 18:45:00,21.35,18:45:00
2026-01-03 19:00:00,21.35,19:00:00
2026-01-03 19:15:00,21.41,19:15:00
2026-01-03 19:30:00,21.4,19:30:00
2026-01-03 19:45:00,21.43,19:45:00
2026-01-03 20:00:00,20.71,20:00:00
2026-01-03 20:15:00,20.69,20:15:00
2026-01-03 20:30:00,20.64,20:30:00
2026-01-03 20:45:00,20.68,20:45:00
2026-01-03 21:00:00,20.44,21:00:00
2026-01-03 21:15:00,20.4,21:15:00
2026-01-03 21:30:00,20.51,21:30:00
2026-01-03 21:45:00,20.54,21:45:00
2026-01-03 22:00:00,20.75,22:00:00
2026-01-03 22:15:00,20.8,22:15:00
2026-01-03 22:30:00,20.81,22:30:00
2026-01-03 22:45:00,20.72,22:45:00
2026-01-03 23:00:00,21.3,23:00:00
2026-01-03 23:15:00,21.55,23:15:00
2026-01-03 23:30:00,21.54,23:30:00
2026-01-03 23:45:00,21.54,23:45:00
2026-01-04 00:00:00,23.09,00:00:00
2026-01-04 00:15:00,23.55,00:15:00
2026-01-04 00:30:00,22.86,00:30:00
2026-01-04 00:45:00,22.57,00:45:00
2026-01-04 01:00:00,23.45,01:00:00
2026-01-04 01:15:00,23.97,01:15:00
2026-01-04 01:30:00,24.17,01:30:00
2026-01-04 01:45:00,24.2,01:45:00
2026-01-04 02:15:00,24.99,02:15:00
2026-01-04 02:30:00,25.4,02:30:00
2026-01-04 02:45:00,25.59,02:45:00
2026-01-04 03:00:00,25.66,03:00:00
2026-01-04 03:15:00,26.52,03:15:00
2026-01-04 03:30:00,26.7,03:30:00
2026-01-04 03:45:00,26.81,03:45:00
2026-01-04 04:00:00,25.53,04:00:00
2026-01-04 04:15:00,24.72,04:15:00
2026-01-04 04:30:00,25.87,04:30:00
2026-01-04 04:45:00,25.74,04:45:00
2026-01-04 05:00:00,23.23,05:00:00
2026-01-04 05:15:00,23.71,05:15:00
2026-01-04 05:30:00,24.89,05:30:00
2026-01-04 05:45:00,25.62,05:45:00
2026-01-04 06:00:00,24.27,06:00:00
2026-01-04 06:15:00,23.98,06:15:00
2026-01-04 06:30:00,24.93,06:30:00
2026-01-04 06:45:00,26.09,06:45:00
2026-01-04 07:00:00,26.49,07:00:00
2026-01-04 07:15:00,26.57,07:15:00
2026-01-04 07:30:00,26.66,07:30:00
2026-01-04 07:45:00,25.85,07:45:00
2026-01-04 08:00:00,24.97,08:00:00
2026-01-04 08:15:00,23.68,08:15:00
2026-01-04 08:30:00,23.84,08:30:00
2026-01-04 08:45:00,24.17,08:45:00
2026-01-04 09:00:00,24.69,09:00:00
2026-01-04 09:15:00,23.47,09:15:00
2026-01-04 09:30:00,23.09,09:30:00
2026-01-04 09:45:00,22.95,09:45:00
2026-01-04 10:00:00,23.2,10:00:00
2026-01-04 10:15:00,23.25,10:15:00
2026-01-04 10:30:00,23.41,10:30:00
2026-01-04 10:45:00,23.56,10:45:00
2026-01-04 11:00:00,23.39,11:00:00
2026-01-04 11:15:00,23.34,11:15:00
2026-01-04 11:30:00,23.22,11:30:00
2026-01-04 11:45:00,23.36,11:45:00
2026-01-04 12:00:00,23.08,12:00:00
2026-01-04 12:15:00,23.35,12:15:00
2026-01-04 12:30:00,23.56,12:30:00
2026-01-04 12:45:00,23.8,12:45:00
2026-01-04 13:00:00,23.27,13:00:00
2026-01-04 13:15:00,23.17,13:15:00
2026-01-04 13:30:00,23.05,13:30:00
2026-01-04 13:45:00,23.27,13:45:00
2026-01-04 14:00:00,23.09,14:00:00
2026-01-04 14:15:00,23.0,14:15:00
2026-01-04 14:30:00,22.78,14:30:00
2026-01-04 14:45:00,22.94,14:45:00
2026-01-04 15:00:00,23.36,15:00:00
2026-01-04 15:15:00,23.28,15:15:00
2026-01-04 15:30:00,23.15,15:30:00
2026-01-04 15:45:00,22.97,15:45:00
2026-01-04 16:00:00,22.73,16:00:00
2026-01-04 16:15:00,22.79,16:15:00
2026-01-04 16:30:00,22.74,16:30:00
2026-01-04 16:45:00,22.73,16:45:00
2026-01-04 17:00:00,22.59,17:00:00
2026-01-04 17:15:00,22.39,17:15:00
2026-01-04 17:30:00,22.25,17:30:00
2026-01-04 17:45:00,22.26,17:45:00
2026-01-04 18:00:00,22.72,18:00:00
2026-01-04 18:15:00,22.61,18:15:00
2026-01-04 18:30:00,22.63,18:30:00
2026-01-04 18:45:00,22.51,18:45:00
2026-01-04 19:00:00,22.22,19:00:00
2026-01-04 19:15:00,22.08,19:15:00
2026-01-04 19:30:00,21.83,19:30:00
2026-01-04 19:45:00,21.82,19:45:00
2026-01-04 20:00:00,21.69,20:00:00
2026-01-04 20:15:00,21.68,20:15:00
2026-01-04 20:30:00,21.62,20:30:00
2026-01-04 20:45:00,21.7,20:45:00
2026-01-04 21:00:00,20.45,21:00:00
2026-01-04 21:15:00,20.24,21:15:00
2026-01-04 21:30:00,20.11,21:30:00
2026-01-04 21:45:00,20.22,21:45:00
2026-01-04 22:00:00,19.58,22:00:00
2026-01-04 22:15:00,19.58,22:15:00
2026-01-04 22:30:00,19.65,22:30:00
2026-01-04 22:45:00,19.68,22:45:00
2026-01-04 23:00:00,19.74,23:00:00
2026-01-04 23:15:00,19.82,23:15:00
2026-01-04 23:30:00,19.9,23:30:00
2026-01-04 23:45:00,20.05,23:45:00
2026-01-05 00:00:00,20.38,00:00:00
2026-01-05 00:15:00,20.4,00:15:00
2026-01-05 00:30:00,20.3,00:30:00
2026-01-05 00:45:00,20.22,00:45:00
2026-01-05 01:00:00,19.96,01:00:00
2026-01-05 01:15:00,19.92,01:15:00
2026-01-05 01:30:00,19.93,01:30:00
2026-01-05 01:45:00,19.86,01:45:00
2026-01-05 02:00:00,19.69,02:00:00
2026-01-05 02:15:00,19.69,02:15:00
2026-01-05 02:30:00,19.78,02:30:00
2026-01-05 02:45:00,19.75,02:45:00
2026-01-05 03:00:00,19.58,03:00:00
2026-01-05 03:15:00,19.61,03:15:00
2026-01-05 03:30:00,19.69,03:30:00
2026-01-05 03:45:00,19.79,03:45:00
2026-01-05 04:00:00,21.2,04:00:00
2026-01-05 04:15:00,21.32,04:15:00
2026-01-05 04:30:00,21.32,04:30:00
2026-01-05 04:45:00,21.63,04:45:00
2026-01-05 05:00:00,23.3,05:00:00
2026-01-05 05:15:00,23.16,05:15:00
2026-01-05 05:30:00,23.57,05:30:00
2026-01-05 05:45:00,23.62,05:45:00
2026-01-05 06:00:00,23.29,06:00:00
2026-01-05 06:15:00,23.21,06:15:00
2026-01-05 06:30:00,23.45,06:30:00
2026-01-05 06:45:00,23.8,06:45:00
2026-01-05 07:00:00,26.47,07:00:00
2026-01-05 07:15:00,24.25,07:15:00
2026-01-05 07:30:00,25.96,07:30:00
2026-01-05 07:45:00,25.81,07:45:00
2026-01-05 08:00:00,23.48,08:00:00
2026-01-05 08:15:00,23.83,08:15:00
2026-01-05 08:30:00,27.57,08:30:00
2026-01-05 08:45:00,27.84,08:45:00
2026-01-05 09:00:00,26.95,09:00:00
2026-01-05 09:15:00,30.01,09:15:00
2026-01-05 09:30:00,28.57,09:30:00
2026-01-05 09:45:00,29.54,09:45:00
2026-01-05 10:00:00,28.68,10:00:00
2026-01-05 10:15:00,29.01,10:15:00
2026-01-05 10:30:00,29.63,10:30:00
2026-01-05 10:45:00,30.79,10:45:00
2026-01-05 11:00:00,33.75,11:00:00
2026-01-05 11:15:00,34.43,11:15:00
2026-01-05 11:30:00,34.09,11:30:00
2026-01-05 11:45:00,33.62,11:45:00
2026-01-05 12:00:00,31.49,12:00:00
2026-01-05 12:15:00,32.43,12:15:00
2026-01-05 12:30:00,33.61,12:30:00
2026-01-05 12:45:00,33.56,12:45:00
2026-01-05 13:00:00,33.67,13:00:00
2026-01-05 13:15:00,33.48,13:15:00
2026-01-05 13:30:00,33.45,13:30:00
2026-01-05 13:45:00,32.43,13:45:00
2026-01-05 14:00:00,32.8,14:00:00
2026-01-05 14:15:00,33.84,14:15:00
2026-01-05 14:30:00,34.8,14:30:00
2026-01-05 14:45:00,35.19,14:45:00
2026-01-05 15:00:00,37.33,15:00:00
2026-01-05 15:15:00,37.5,15:15:00
2026-01-05 15:30:00,37.74,15:30:00
2026-01-05 15:45:00,37.72,15:45:00
2026-01-05 16:00:00,34.25,16:00:00
2026-01-05 16:15:00,37.01,16:15:00
2026-01-05 16:30:00,38.72,16:30:00
2026-01-05 16:45:00,37.82,16:45:00
2026-01-05 17:00:00,31.43,17:00:00
2026-01-05 17:15:00,30.12,17:15:00
2026-01-05 17:30:00,32.61,17:30:00
2026-01-05 17:45:00,32.0,17:45:00
2026-01-05 18:00:00,27.15,18:00:00
2026-01-05 18:15:00,27.89,18:15:00
2026-01-05 18:30:00,29.76,18:30:00
2026-01-05 18:45:00,31.16,18:45:00
2026-01-05 19:00:00,32.06,19:00:00
2026-01-05 19:15:00,32.89,19:15:00
2026-01-05 19:30:00,32.39,19:30:00
2026-01-05 19:45:00,29.52,19:45:00
2026-01-05 20:00:00,32.1,20:00:00
2026-01-05 20:15:00,32.01,20:15:00
2026-01-05 20:30:00,30.37,20:30:00
2026-01-05 20:45:00,29.2,20:45:00
2026-01-05 21:00:00,26.66,21:00:00
2026-01-05 21:15:00,25.95,21:15:00
2026-01-05 21:30:00,25.87,21:30:00
2026-01-05 21:45:00,25.68,21:45:00
2026-01-05 22:00:00,25.67,22:00:00
2026-01-05 22:15:00,25.12,22:15:00
2026-01-05 22:30:00,25.33,22:30:00
2026-01-05 22:45:00,26.52,22:45:00
2026-01-05 23:00:00,24.73,23:00:00
2026-01-05 23:15:00,24.47,23:15:00
2026-01-05 23:30:00,24.67,23:30:00
2026-01-05 23:45:00,22.89,23:45:00
2026-01-06 00:00:00,23.11,00:00:00
2026-01-06 00:15:00,23.02,00:15:00
2026-01-06 00:30:00,22.86,00:30:00
2026-01-06 00:45:00,26.36,00:45:00
2026-01-06 01:00:00,28.91,01:00:00
2026-01-06 01:15:00,28.65,01:15:00
2026-01-06 01:30:00,26.49,01:30:00
2026-01-06 01:45:00,25.75,01:45:00
2026-01-06 02:00:00,27.09,02:00:00
2026-01-06 02:15:00,27.93,02:15:00
2026-01-06 02:30:00,27.35,02:30:00
2026-01-06 02:45:00,28.14,02:45:00
2026-01-06 03:00:00,27.55,03:00:00
2026-01-06 03:15:00,27.42,03:15:00
2026-01-06 03:30:00,27.37,03:30:00
2026-01-06 03:45:00,28.23,03:45:00
2026-01-06 04:00:00,26.88,04:00:00
2026-01-06 04:15:00,24.7,04:15:00
2026-01-06 04:30:00,21.82,04:30:00
2026-01-06 04:45:00,25.36,04:45:00
2026-01-06 05:00:00,25.45,05:00:00
2026-01-06 05:15:00,22.25,05:15:00
2026-01-06 05:30:00,22.64,05:30:00
2026-01-06 05:45:00,22.92,05:45:00
2026-01-06 06:00:00,23.0,06:00:00
2026-01-06 06:15:00,23.1,06:15:00
2026-01-06 06:30:00,23.09,06:30:00
2026-01-06 06:45:00,23.14,06:45:00
2026-01-06 07:00:00,23.28,07:00:00
2026-01-06 07:15:00,23.19,07:15:00
2026-01-06 07:30:00,23.14,07:30:00
2026-01-06 07:45:00,23.03,07:45:00
2026-01-06 08:00:00,23.08,08:00:00
2026-01-06 08:15:00,23.05,08:15:00
2026-01-06 08:30:00,23.01,08:30:00
2026-01-06 08:45:00,22.84,08:45:00
2026-01-06 09:00:00,22.76,09:00:00
2026-01-06 09:15:00,22.56,09:15:00
2026-01-06 09:30:00,22.68,09:30:00
2026-01-06 09:45:00,22.76,09:45:00
2026-01-06 10:00:00,22.77,10:00:00
2026-01-06 10:15:00,22.75,10:15:00
2026-01-06 10:30:00,22.8,10:30:00
2026-01-06 10:45:00,22.74,10:45:00
2026-01-06 11:00:00,22.4,11:00:00
2026-01-06 11:15:00,22.23,11:15:00
2026-01-06 11:30:00,22.22,11:30:00
2026-01-06 11:45:00,22.21,11:45:00
2026-01-06 12:00:00,22.45,12:00:00
2026-01-06 12:15:00,22.32,12:15:00
2026-01-06 12:30:00,22.04,12:30:00
2026-01-06 12:45:00,21.93,12:45:00
2026-01-06 13:00:00,21.48,13:00:00
2026-01-06 13:15:00,21.26,13:15:00
2026-01-06 13:30:00,21.19,13:30:00
2026-01-06 13:45:00,21.13,13:45:00
2026-01-06 14:00:00,21.2,14:00:00
2026-01-06 14:15:00,21.21,14:15:00
2026-01-06 14:30:00,21.15,14:30:00
2026-01-06 14:45:00,21.09,14:45:00
2026-01-06 15:00:00,21.25,15:00:00
2026-01-06 15:15:00,21.24,15:15:00
2026-01-06 15:30:00,21.28,15:30:00
2026-01-06 15:45:00,21.32,15:45:00
2026-01-06 16:00:00,21.09,16:00:00
2026-01-06 16:15:00,21.02,16:15:00
2026-01-06 16:30:00,21.25,16:30:00
2026-01-06 16:45:00,21.44,16:45:00
2026-01-06 17:00:00,21.38,17:00:00
2026-01-06 17:15:00,21.24,17:15:00
2026-01-06 17:30:00,22.48,17:30:00
2026-01-06 17:45:00,21.21,17:45:00
2026-01-06 18:00:00,20.96,18:00:00
2026-01-06 18:15:00,21.16,18:15:00
2026-01-06 18:30:00,21.16,18:30:00
2026-01-06 18:45:00,20.94,18:45:00
2026-01-06 19:00:00,20.81,19:00:00
2026-01-06 19:15:00,20.7,19:15:00
2026-01-06 19:30:00,20.7,19:30:00
2026-01-06 19:45:00,20.71,19:45:00
2026-01-06 20:00:00,20.7,20:00:00
2026-01-06 20:15:00,20.9,20:15:00
2026-01-06 20:30:00,20.95,20:30:00
2026-01-06 20:45:00,20.98,20:45:00
2026-01-06 21:00:00,19.8,21:00:00
2026-01-06 21:15:00,19.36,21:15:00
2026-01-06 21:30:00,19.0,21:30:00
2026-01-06 21:45:00,18.78,21:45:00
2026-01-06 22:00:00,18.36,22:00:00
2026-01-06 22:15:00,18.39,22:15:00
2026-01-06 22:30:00,18.39,22:30:00
2026-01-06 22:45:00,18.45,22:45:00
2026-01-06 23:00:00,16.29,23:00:00
2026-01-06 23:15:00,16.08,23:15:00
2026-01-06 23:30:00,16.1,23:30:00
2026-01-06 23:45:00,16.07,23:45:00
2026-01-07 00:00:00,15.57,00:00:00
2026-01-07 00:15:00,15.68,00:15:00
2026-01-07 00:30:00,15.67,00:30:00
2026-01-07 00:45:00,15.73,00:45:00
2026-01-07 01:00:00,15.55,01:00:00
2026-01-07 01:15:00,15.68,01:15:00
2026-01-07 01:30:00,15.66,01:30:00
2026-01-07 01:45:00,15.63,01:45:00
2026-01-07 02:00:00,15.52,02:00:00
2026-01-07 02:15:00,15.55,02:15:00
2026-01-07 02:30:00,15.5,02:30:00
2026-01-07 02:45:00,15.46,02:45:00
2026-01-07 03:00:00,15.46,03:00:00
2026-01-07 03:15:00,15.45,03:15:00
2026-01-07 03:30:00,15.53,03:30:00
2026-01-07 03:45:00,15.53,03:45:00
2026-01-07 04:00:00,16.27,04:00:00
2026-01-07 04:15:00,16.4,04:15:00
2026-01-07 04:30:00,16.57,04:30:00
2026-01-07 04:45:00,16.75,04:45:00
2026-01-07 05:00:00,18.35,05:00:00
2026-01-07 05:15:00,18.4,05:15:00
2026-01-07 05:30:00,18.26,05:30:00
2026-01-07 05:45:00,18.54,05:45:00
2026-01-07 06:00:00,20.32,06:00:00
2026-01-07 06:15:00,20.57,06:15:00
2026-01-07 06:30:00,20.7,06:30:00
2026-01-07 06:45:00,20.85,06:45:00
2026-01-07 07:00:00,20.88,07:00:00
2026-01-07 07:15:00,20.86,07:15:00
2026-01-07 07:30:00,20.87,07:30:00
2026-01-07 07:45:00,20.81,07:45:00
2026-01-07 08:00:00,20.53,08:00:00
