trace_id,zone,kepler_duration_sum_ms,energy_joules,start_energy_joules,end_energy_joules,energy_start_ts,energy_end_ts,exper_name,interval_ms,cpu_ms,sleep_ms,active_interval_ms,idle_scrapping_ms,source_csv
9cc90d1cc3b0ee45c8198297129d194d,total,,2.9951620000000077,37.639101,40.634263000000004,2025-11-28T02:10:43.370000+00:00,2025-11-28T02:10:44.008000+00:00,exp1_active,2100.0,625.0,20000.0,1.95312,1000.0,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/625ms_ex/1.95312ms_actscr/exp_7/logs/exp1_active.20251128T021102Z_kepler.csv
f24aba9da0365aab5c154800971e7a4e,total,,2.918092999999999,42.642779000000004,45.560872,2025-11-28T02:10:46.164000+00:00,2025-11-28T02:10:46.820000+00:00,exp1_active,2100.0,625.0,20000.0,1.95312,1000.0,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/625ms_ex/1.95312ms_actscr/exp_7/logs/exp1_active.20251128T021102Z_kepler.csv
eb5c89d11f8df1726a889e836c8f1fa2,total,,3.363383000000006,47.393204,50.756587,2025-11-28T02:10:48.978000+00:00,2025-11-28T02:10:49.641000+00:00,exp1_active,2100.0,625.0,20000.0,1.95312,1000.0,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/625ms_ex/1.95312ms_actscr/exp_7/logs/exp1_active.20251128T021102Z_kepler.csv
ca03636c906ecc4849f6f2f0203711dc,total,,3.273861999999994,52.53504,55.808901999999996,2025-11-28T02:10:51.769000+00:00,2025-11-28T02:10:52.402000+00:00,exp1_active,2100.0,625.0,20000.0,1.95312,1000.0,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/625ms_ex/1.95312ms_actscr/exp_7/logs/exp1_active.20251128T021102Z_kepler.csv
c7dd759f417046a2d70e92fb77819013,total,,3.2933929999999947,57.076273,60.369665999999995,2025-11-28T02:10:54.559000+00:00,2025-11-28T02:10:55.226000+00:00,exp1_active,2100.0,625.0,20000.0,1.95312,1000.0,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/625ms_ex/1.95312ms_actscr/exp_7/logs/exp1_active.20251128T021102Z_kepler.csv
ac3002be9b506525929431e8aead3060,total,,3.2399380000000093,63.705473,66.94541100000001,2025-11-28T02:10:57.384000+00:00,2025-11-28T02:10:58.040000+00:00,exp1_active,2100.0,625.0,20000.0,1.95312,1000.0,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/625ms_ex/1.95312ms_actscr/exp_7/logs/exp1_active.20251128T021102Z_kepler.csv
bf3b88abb363fb7a24a0b3a324969146,total,,2.881812,9.739801,12.621613,2025-11-28T02:12:52.556000+00:00,2025-11-28T02:12:53.203000+00:00,exp1_active,2100.0,625.0,20000.0,1.95312,1000.0,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/625ms_ex/1.95312ms_actscr/exp_9/logs/exp1_active.20251128T021322Z_kepler.csv
92e2c504a15678cc97eb5577ba8c68b0,total,,3.233957000000002,14.074041,17.307998,2025-11-28T02:12:55.360000+00:00,2025-11-28T02:12:56.019000+00:00,exp1_active,2100.0,625.0,20000.0,1.95312,1000.0,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/625ms_ex/1.95312ms_actscr/exp_9/logs/exp1_active.20251128T021322Z_kepler.csv
35aa0323d224661a1ba960bc7af644a2,total,,3.1178000000000026,20.186110999999997,23.303911,2025-11-28T02:12:58.177000+00:00,2025-11-28T02:12:58.818000+00:00,exp1_active,2100.0,625.0,20000.0,1.95312,1000.0,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/625ms_ex/1.95312ms_actscr/exp_9/logs/exp1_active.20251128T021322Z_kepler.csv
b1c857d1af5b1779cd038d8de0c34b6c,total,,3.480179999999997,26.095608000000002,29.575788,2025-11-28T02:13:00.976000+00:00,2025-11-28T02:13:01.605000+00:00,exp1_active,2100.0,625.0,20000.0,1.95312,1000.0,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/625ms_ex/1.95312ms_actscr/exp_9/logs/exp1_active.20251128T021322Z_kepler.csv
