mode,execution_ms,idle_scrapping_ms,active_interval_ms,active_fraction,n_traces,mean_delta_energy_j,std_delta_energy_j,base_dir,source_csv_list
compute,1500.0,1000.0,1125.0,0.75,100,5.39641446,1.9010699495123182,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1125ms_actscr/exp_0/logs/exp1_active.20251118T231151Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1125ms_actscr/exp_0/logs/exp1_active.20251120T102512Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1125ms_actscr/exp_1/logs/exp1_active.20251119T202340Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1125ms_actscr/exp_1/logs/exp1_active.20251120T102630Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1125ms_actscr/exp_2/logs/exp1_active.20251120T102750Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1125ms_actscr/exp_3/logs/exp1_active.20251120T102908Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1125ms_actscr/exp_4/logs/exp1_active.20251120T103026Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1125ms_actscr/exp_5/logs/exp1_active.20251120T103144Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1125ms_actscr/exp_6/logs/exp1_active.20251120T103303Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1125ms_actscr/exp_7/logs/exp1_active.20251120T103421Z.csv
compute,1500.0,1000.0,37.0,0.02467,100,6.0849898399999995,0.45408154039081405,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/37ms_actscr/exp_0/logs/exp1_active.20251120T112011Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/37ms_actscr/exp_1/logs/exp1_active.20251120T112129Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/37ms_actscr/exp_2/logs/exp1_active.20251120T112248Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/37ms_actscr/exp_3/logs/exp1_active.20251120T112407Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/37ms_actscr/exp_4/logs/exp1_active.20251120T112527Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/37ms_actscr/exp_5/logs/exp1_active.20251120T112645Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/37ms_actscr/exp_6/logs/exp1_active.20251120T112803Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/37ms_actscr/exp_7/logs/exp1_active.20251120T112921Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/37ms_actscr/exp_8/logs/exp1_active.20251120T113040Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/37ms_actscr/exp_9/logs/exp1_active.20251120T113158Z.csv
compute,1500.0,1000.0,4.0,0.00267,100,6.089912660000001,0.32513764794973304,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/4ms_actscr/exp_0/logs/exp1_active.20251120T115924Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/4ms_actscr/exp_1/logs/exp1_active.20251120T120042Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/4ms_actscr/exp_2/logs/exp1_active.20251120T120200Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/4ms_actscr/exp_3/logs/exp1_active.20251120T120318Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/4ms_actscr/exp_4/logs/exp1_active.20251120T120437Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/4ms_actscr/exp_5/logs/exp1_active.20251120T120555Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/4ms_actscr/exp_6/logs/exp1_active.20251120T120714Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/4ms_actscr/exp_7/logs/exp1_active.20251120T120832Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/4ms_actscr/exp_8/logs/exp1_active.20251120T120951Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/4ms_actscr/exp_9/logs/exp1_active.20251120T121109Z.csv
compute,1500.0,1000.0,18.0,0.012,100,6.052438760000001,0.3039543157589347,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/18ms_actscr/exp_0/logs/exp1_active.20251120T113317Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/18ms_actscr/exp_1/logs/exp1_active.20251120T113435Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/18ms_actscr/exp_2/logs/exp1_active.20251120T113554Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/18ms_actscr/exp_3/logs/exp1_active.20251120T113712Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/18ms_actscr/exp_4/logs/exp1_active.20251120T113830Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/18ms_actscr/exp_5/logs/exp1_active.20251120T113948Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/18ms_actscr/exp_6/logs/exp1_active.20251120T114107Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/18ms_actscr/exp_7/logs/exp1_active.20251120T114225Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/18ms_actscr/exp_8/logs/exp1_active.20251120T114343Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/18ms_actscr/exp_9/logs/exp1_active.20251120T114501Z.csv
compute,1500.0,1000.0,1500.0,1.0,100,5.162052940000001,2.2930098489554545,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1500ms_actscr/exp_0/logs/exp1_active.20251118T231031Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1500ms_actscr/exp_0/logs/exp1_active.20251120T101444Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1500ms_actscr/exp_1/logs/exp1_active.20251119T202221Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1500ms_actscr/exp_1/logs/exp1_active.20251120T101603Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1500ms_actscr/exp_2/logs/exp1_active.20251120T101721Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1500ms_actscr/exp_3/logs/exp1_active.20251120T101839Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1500ms_actscr/exp_4/logs/exp1_active.20251120T101957Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1500ms_actscr/exp_5/logs/exp1_active.20251120T102115Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1500ms_actscr/exp_6/logs/exp1_active.20251120T102234Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1500ms_actscr/exp_7/logs/exp1_active.20251120T102353Z.csv
compute,1500.0,1000.0,750.0,0.5,100,6.61144153,5.16469985076431,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/750ms_actscr/exp_0/logs/exp1_active.20251118T231310Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/750ms_actscr/exp_0/logs/exp1_active.20251120T103540Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/750ms_actscr/exp_1/logs/exp1_active.20251119T202500Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/750ms_actscr/exp_1/logs/exp1_active.20251120T103658Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/750ms_actscr/exp_2/logs/exp1_active.20251120T103816Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/750ms_actscr/exp_3/logs/exp1_active.20251120T103936Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/750ms_actscr/exp_4/logs/exp1_active.20251120T104054Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/750ms_actscr/exp_5/logs/exp1_active.20251120T104212Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/750ms_actscr/exp_6/logs/exp1_active.20251120T104331Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/750ms_actscr/exp_7/logs/exp1_active.20251120T104450Z.csv
compute,1500.0,1000.0,75.0,0.05,100,5.990245739999999,0.3655879030980815,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/75ms_actscr/exp_0/logs/exp1_active.20251120T110707Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/75ms_actscr/exp_1/logs/exp1_active.20251120T110825Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/75ms_actscr/exp_2/logs/exp1_active.20251120T110944Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/75ms_actscr/exp_3/logs/exp1_active.20251120T111102Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/75ms_actscr/exp_4/logs/exp1_active.20251120T111220Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/75ms_actscr/exp_5/logs/exp1_active.20251120T111339Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/75ms_actscr/exp_6/logs/exp1_active.20251120T111457Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/75ms_actscr/exp_7/logs/exp1_active.20251120T111615Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/75ms_actscr/exp_8/logs/exp1_active.20251120T111733Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/75ms_actscr/exp_9/logs/exp1_active.20251120T111852Z.csv
compute,1500.0,1000.0,9.0,0.006,100,6.093599280000001,0.3118756809345374,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/9ms_actscr/exp_0/logs/exp1_active.20251120T114620Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/9ms_actscr/exp_1/logs/exp1_active.20251120T114739Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/9ms_actscr/exp_2/logs/exp1_active.20251120T114857Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/9ms_actscr/exp_3/logs/exp1_active.20251120T115015Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/9ms_actscr/exp_4/logs/exp1_active.20251120T115133Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/9ms_actscr/exp_5/logs/exp1_active.20251120T115251Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/9ms_actscr/exp_6/logs/exp1_active.20251120T115410Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/9ms_actscr/exp_7/logs/exp1_active.20251120T115528Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/9ms_actscr/exp_8/logs/exp1_active.20251120T115646Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/9ms_actscr/exp_9/logs/exp1_active.20251120T115804Z.csv
compute,1500.0,1000.0,150.0,0.1,100,5.97488428,0.5303462699335424,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/150ms_actscr/exp_0/logs/exp1_active.20251118T231548Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/150ms_actscr/exp_0/logs/exp1_active.20251120T105639Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/150ms_actscr/exp_1/logs/exp1_active.20251119T202738Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/150ms_actscr/exp_1/logs/exp1_active.20251120T105758Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/150ms_actscr/exp_2/logs/exp1_active.20251120T105916Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/150ms_actscr/exp_3/logs/exp1_active.20251120T110034Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/150ms_actscr/exp_4/logs/exp1_active.20251120T110152Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/150ms_actscr/exp_5/logs/exp1_active.20251120T110311Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/150ms_actscr/exp_6/logs/exp1_active.20251120T110429Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/150ms_actscr/exp_7/logs/exp1_active.20251120T110547Z.csv
compute,500.0,1000.0,3.0,0.006,100,1.9685085199999997,0.160371753053927,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/3ms_actscr/exp_0/logs/exp1_active.20251120T095147Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/3ms_actscr/exp_1/logs/exp1_active.20251120T095255Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/3ms_actscr/exp_2/logs/exp1_active.20251120T095403Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/3ms_actscr/exp_3/logs/exp1_active.20251120T095512Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/3ms_actscr/exp_4/logs/exp1_active.20251120T095620Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/3ms_actscr/exp_5/logs/exp1_active.20251120T095728Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/3ms_actscr/exp_6/logs/exp1_active.20251120T095836Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/3ms_actscr/exp_7/logs/exp1_active.20251120T095945Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/3ms_actscr/exp_8/logs/exp1_active.20251120T100053Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/3ms_actscr/exp_9/logs/exp1_active.20251120T100201Z.csv
compute,500.0,1000.0,375.0,0.75,100,1.7437814900000002,0.6341173965400649,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/375ms_actscr/exp_0/logs/exp1_active.20251118T225933Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/375ms_actscr/exp_0/logs/exp1_active.20251120T084105Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/375ms_actscr/exp_1/logs/exp1_active.20251119T201123Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/375ms_actscr/exp_1/logs/exp1_active.20251120T084213Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/375ms_actscr/exp_2/logs/exp1_active.20251120T084321Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/375ms_actscr/exp_3/logs/exp1_active.20251120T084429Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/375ms_actscr/exp_4/logs/exp1_active.20251120T084538Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/375ms_actscr/exp_5/logs/exp1_active.20251120T084646Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/375ms_actscr/exp_6/logs/exp1_active.20251120T084755Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/375ms_actscr/exp_7/logs/exp1_active.20251120T084903Z.csv
compute,500.0,1000.0,500.0,1.0,100,2.2362111299999996,3.072676180621445,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/500ms_actscr/exp_0/logs/exp1_active.20251118T225824Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/500ms_actscr/exp_0/logs/exp1_active.20251120T083158Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/500ms_actscr/exp_1/logs/exp1_active.20251119T201014Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/500ms_actscr/exp_1/logs/exp1_active.20251120T083306Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/500ms_actscr/exp_2/logs/exp1_active.20251120T083414Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/500ms_actscr/exp_3/logs/exp1_active.20251120T083523Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/500ms_actscr/exp_4/logs/exp1_active.20251120T083631Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/500ms_actscr/exp_5/logs/exp1_active.20251120T083739Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/500ms_actscr/exp_6/logs/exp1_active.20251120T083847Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/500ms_actscr/exp_7/logs/exp1_active.20251120T083955Z.csv
compute,500.0,1000.0,50.0,0.1,100,2.0082506899999997,0.2643282782369566,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/50ms_actscr/exp_0/logs/exp1_active.20251118T230301Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/50ms_actscr/exp_0/logs/exp1_active.20251120T090828Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/50ms_actscr/exp_1/logs/exp1_active.20251119T201451Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/50ms_actscr/exp_1/logs/exp1_active.20251120T090937Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/50ms_actscr/exp_2/logs/exp1_active.20251120T091045Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/50ms_actscr/exp_3/logs/exp1_active.20251120T091153Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/50ms_actscr/exp_4/logs/exp1_active.20251120T091301Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/50ms_actscr/exp_5/logs/exp1_active.20251120T091409Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/50ms_actscr/exp_6/logs/exp1_active.20251120T091518Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/50ms_actscr/exp_7/logs/exp1_active.20251120T091626Z.csv
compute,500.0,1000.0,6.0,0.012,100,1.9834914499999998,0.22091262062898875,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/6ms_actscr/exp_0/logs/exp1_active.20251120T094022Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/6ms_actscr/exp_1/logs/exp1_active.20251120T094131Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/6ms_actscr/exp_2/logs/exp1_active.20251120T094240Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/6ms_actscr/exp_3/logs/exp1_active.20251120T094348Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/6ms_actscr/exp_4/logs/exp1_active.20251120T094456Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/6ms_actscr/exp_5/logs/exp1_active.20251120T094604Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/6ms_actscr/exp_6/logs/exp1_active.20251120T094713Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/6ms_actscr/exp_7/logs/exp1_active.20251120T094822Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/6ms_actscr/exp_8/logs/exp1_active.20251120T094930Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/500ms_ex/6ms_actscr/exp_9/logs/exp1_active.20251120T095038Z.csv
